gain_setting,component,model,term,alpha,stderr,ratio
H2,PC2,quadratic,SPE_ADC1_T,0.006197256768650985,0.000920353360604856,6.73356238366767
H2,PC2,quadratic,VMON_1V2D,-2.3157402924089996,0.23369792985404744,9.90911769674323
H2,PC2,quadratic,SPE_1VAD8_C,2.7603277660256644,0.2854355276039186,9.670582317475217
H2,PC2,quadratic,THERM_FPGA*THERM_FPGA,-0.0001757661910920603,1.4957531491389263e-05,11.751015947601061
H2,PC2,quadratic,SPE_ADC1_T*SPE_ADC1_T,-0.00032591507041027567,3.0103097468275085e-05,10.82662907874346
H2,PC2,quadratic,THERM_FPGA*SPE_ADC1_T,0.00043609714126041643,4.3773179269110125e-05,9.962656323849925
L3,PC2,linear,THERM_FPGA,-4.261770409640295e-06,9.877916794640477e-08,43.14442506695977
L3,PC2,linear,SPE_ADC1_T,6.193843463041047e-06,1.5203784594706502e-07,40.738826733953836
L3,PC2,linear,SPE_1VAD8_V,0.0012635821306228312,0.0003934815718087055,3.211286680630453
L3,PC2,linear,VMON_1V2D,-0.0019147559423259438,0.00031216688229471315,6.133757457712138
L3,PC2,linear,SPE_1VAD8_C,0.0018531884915838107,0.00015103262600892542,12.270120308139877
L3,PC2,quadratic,THERM_FPGA,-2.627503918466738e-06,1.209173924018361e-06,2.17297434742468
L3,PC2,quadratic,VMON_1V2D,-0.003121907922992541,0.0005864129102799158,5.323736684962039
L3,PC2,quadratic,SPE_1VAD8_C,0.0010448849680660597,0.0004427511197565041,2.3599826662001573
M3,PC2,linear,1,-0.0958314177704684,0.01306326433918747,7.3359472243848876
M3,PC2,linear,THERM_FPGA,-0.00013510834862019185,2.670315498580812e-06,50.59639907419091
M3,PC2,linear,SPE_ADC1_T,0.00018649906575264608,4.288668439425656e-06,43.48647333940841
M3,PC2,linear,SPE_1VAD8_V,-0.0160631707655368,0.005843876888125398,2.74871820078495
M3,PC2,linear,VMON_1V2D,0.11198880885831419,0.009062732836207748,12.357068323904748
M3,PC2,linear,SPE_1VAD8_C,-0.05513898448326018,0.008411325980299339,6.555326070158787
M3,PC2,quadratic,1,-0.08090104338949158,0.0065150877351250235,12.417491011414462
M3,PC2,quadratic,THERM_FPGA,9.879254395104131e-05,1.4319256874645281e-05,6.89927869971874
M3,PC2,quadratic,SPE_ADC1_T,-0.00019482646762890597,1.9646817556566904e-05,9.916438989060886
M3,PC2,quadratic,SPE_1VAD8_V,0.03006662382033615,0.003993506239721198,7.52887863834544
M3,PC2,quadratic,VMON_1V2D,0.025649779068458736,0.003572799112543495,7.179183116791171
M3,PC2,quadratic,SPE_1VAD8_C,-0.03361317915167147,0.004438165296655522,7.5736654461701605
M3,PC2,quadratic,THERM_FPGA*THERM_FPGA,3.85094311248947e-06,3.3168506663133926e-07,11.610239651728758
M3,PC2,quadratic,SPE_ADC1_T*SPE_ADC1_T,7.976508575145965e-06,6.552091909237959e-07,12.173987614397907
M3,PC2,quadratic,THERM_FPGA*SPE_ADC1_T,-1.0211690434432826e-05,9.511878061636235e-07,10.735724709948824
H3,PC2,linear,1,-7.675213017913149,0.6937429284321931,11.063482888767679
H3,PC2,linear,THERM_FPGA,0.005647884683819465,0.00014153753433334098,39.90379449819929
H3,PC2,linear,SPE_ADC1_T,-0.006793313814177623,0.00020008855371453398,33.951536397577414
H3,PC2,linear,SPE_1VAD8_V,6.826936211008187,0.2662753694103316,25.638632015144616
H3,PC2,linear,VMON_1V2D,-5.175745460017416,0.44274684040520246,11.690078816328915
H3,PC2,linear,SPE_1VAD8_C,4.820036262854707,0.38106040510453565,12.649008394174237
H3,PC2,quadratic,1,-6.059123616464727,1.4433339195807067,4.198005419442317
H3,PC2,quadratic,THERM_FPGA,-0.005715638016038261,0.0010263807576941762,5.5687306812715125
H3,PC2,quadratic,SPE_ADC1_T,0.009947723185270489,0.0014334254638302968,6.939825917902208
H3,PC2,quadratic,SPE_1VAD8_V,2.662699567485394,0.5149227072813535,5.1710665112123255
H3,PC2,quadratic,SPE_1VAD8_C,2.774018234278477,0.46784980121869546,5.929292322135171
H3,PC2,quadratic,THERM_FPGA*THERM_FPGA,-0.000245275554532118,2.2481262879703266e-05,10.910221362766942
H3,PC2,quadratic,SPE_ADC1_T*SPE_ADC1_T,-0.00043384593918602407,4.731416976120062e-05,9.169471669389702
H3,PC2,quadratic,THERM_FPGA*SPE_ADC1_T,0.0006169747533881459,6.605335869615675e-05,9.340550814777023
